sentence,sentiment,opinion,aspect,subjectivity
"After reading the reviews and recommendations , bought Crucial 8GB Single DDR4 2400 MT/s ( PC4-19200 ) DR x8 Unbuffered SODIMM 260-Pin Memory - CT8G4SFD824A .",POS,Crucial,memory,0
"After reading the reviews and recommendations , bought Crucial 8GB Single DDR4 2400 MT/s ( PC4-19200 ) DR x8 Unbuffered SODIMM 260-Pin Memory - CT8G4SFD824A .",POS,Crucial,MT/s,0
"After reading the reviews and recommendations , bought Crucial 8GB Single DDR4 2400 MT/s ( PC4-19200 ) DR x8 Unbuffered SODIMM 260-Pin Memory - CT8G4SFD824A .",POS,Crucial,PC4-19200,0
"After reading the reviews and recommendations , bought Crucial 8GB Single DDR4 2400 MT/s ( PC4-19200 ) DR x8 Unbuffered SODIMM 260-Pin Memory - CT8G4SFD824A .",POS,Crucial,Single,0
"After reading the reviews and recommendations , bought Crucial 8GB Single DDR4 2400 MT/s ( PC4-19200 ) DR x8 Unbuffered SODIMM 260-Pin Memory - CT8G4SFD824A .",POS,Crucial,SODIMM,0
"After reading the reviews and recommendations , bought Crucial 8GB Single DDR4 2400 MT/s ( PC4-19200 ) DR x8 Unbuffered SODIMM 260-Pin Memory - CT8G4SFD824A .",POS,Crucial,Unbuffered,0
"After reading the reviews and recommendations , bought Crucial 8GB Single DDR4 2400 MT/s ( PC4-19200 ) DR x8 Unbuffered SODIMM 260-Pin Memory - CT8G4SFD824A .",POS,Crucial,x8,0
"after researching for a high quality laptop that would not break the bank , i finally chose this one .",POS,high,laptop,0
after running good for the initial 25 first days it won ' t power on .,NEG,,,1
"after running through the setup wizard , the laptop failed to boot .",NEG,failed,laptop,0
"after seven months , the usb - c ports stopped charging .",NEG,,'-,1
"after seven months , the usb - c ports stopped charging .",NEG,,c,1
"after seven months , the usb - c ports stopped charging .",NEG,,ports,1
"after seven months , the usb - c ports stopped charging .",NEG,,usb,1
after some googling i realized that the wifi issue was related to bluetooth being on .,NEG,,wifi,1
"after some use , the battery charge had logically gone down some ( down to about 80 % ) , and so i went back to my office to plug it in .",NEU,,battery,1
"after spending some time with it , the feature can really be useful .",POS,useful,feature,0
"after that , it ' s actually been running well .",POS,well,,0
"after the ssd upgrade , the computer is very fast .",POS,fast,computer,0
"after the ssd upgrade , the computer is very fast .",POS,fast,ssd,0
after this issue i finally decided to return my product .,NEG,,product,1
"after two years , or almost , the worst thing about this machine is lack of printer support .",NEG,worst,machine,0
"after using the 3 : 2 aspect ratio , i think i prefer it to normal 16 : 9 , as far as chromebooks go .",NEU,,,1
"after using this for 7 months , i can say this is one of the better laptops i have owned .",POS,better,laptops,0
"after years of using amazon for hundreds of orders , this is my very first negative review :",NEG,negative,amazon,0
"again , i wonder if my unit is defective because most reviews talk about this laptop having a 6 + hour battery life .",NEG,defective,unit,0
"again , this is where the build quality really shines .",POS,shines,build,0
"again , this is where the build quality really shines .",POS,shines,quality,0
"'-Again with the printing : There 's only one decent app , it only works with a few HP printers -- not even all of them .",NEG,,,1
"all - in - all , i have been extremely satisfied so far with this purchase and am enjoying my not - so - cutting edge purchase .",POS,enjoying,,0
"all - in - all , i have been extremely satisfied so far with this purchase and am enjoying my not - so - cutting edge purchase .",POS,satisfied,,0
"all and all , it ' s a light weight , but very robust development stack , that also has the added convenience of cloud9 ' s collaboration features wherein multiple developers can be writing code in even the same file simultaneously .",POS,light,,0
"all and all , it ' s a light weight , but very robust development stack , that also has the added convenience of cloud9 ' s collaboration features wherein multiple developers can be writing code in even the same file simultaneously .",POS,robust,,0
All around a great buy .,POS,Great,,0
All good,POS,good,,0
all i got was a fancy 2lb metal slab that can only be used to swat flies .,NEG,,metal,1
all i got was a fancy 2lb metal slab that can only be used to swat flies .,NEG,,slab,1
"All in all , an excellent machine that does everything I want it to do .",POS,excellent,machine,0
"all in all , as long as you update windows often and tinker with it a little , you can get that laptop to do practically anything you want it to do .",POS,,laptop,1
all in all a great cheap gaming laptop that even with the cons i am not dissatisfied with the product .,POS,great,gaming,0
all in all a great cheap gaming laptop that even with the cons i am not dissatisfied with the product .,POS,great,laptop,0
all in all it is a great machine .,POS,great,machine,0
"all of it feels very strudy ( within reason ) and has a nice , modern look and feel to it .",POS,modern,,0
"all of it feels very strudy ( within reason ) and has a nice , modern look and feel to it .",POS,nice,,0
"all of it feels very strudy ( within reason ) and has a nice , modern look and feel to it .",POS,strudy,,0
all over this asus laptop which has a non - functioning touchpad .,NEG,,asus,1
all over this asus laptop which has a non - functioning touchpad .,NEG,,laptop,1
all over this asus laptop which has a non - functioning touchpad .,NEG,'-,touchpad,1
all over this asus laptop which has a non - functioning touchpad .,NEG,functioning,touchpad,1
all over this asus laptop which has a non - functioning touchpad .,NEG,non,touchpad,1
"all that being said , you get a lot of bang for the buck with these three enhanced desktop / application options and i use all three in some capacity every day , so don ' t think your ' e isolated to just one approach .",POS,,/,1
"all that being said , you get a lot of bang for the buck with these three enhanced desktop / application options and i use all three in some capacity every day , so don ' t think your ' e isolated to just one approach .",POS,,application,1
"all that being said , you get a lot of bang for the buck with these three enhanced desktop / application options and i use all three in some capacity every day , so don ' t think your ' e isolated to just one approach .",POS,,desktop,1
"all that being said , you get a lot of bang for the buck with these three enhanced desktop / application options and i use all three in some capacity every day , so don ' t think your ' e isolated to just one approach .",POS,,options,1
"all the while , it provides one of the fastest web browsing experiences that i ' ve ever experienced .",POS,fastest,browsing,0
"all the while , it provides one of the fastest web browsing experiences that i ' ve ever experienced .",POS,fastest,web,0
"also , chromeos does not allow color / temperature calibration of the display device .",NEG,,chromeos,1
"Also , feeling really excited that the delivery is pretty fast with extream high quality .",POS,fast,Delivery,0
"Also , feeling really excited that the delivery is pretty fast with extream high quality .",POS,pretty,Delivery,0
"also , i hate the keyboard - it feels really cheap .",NEG,cheap,keyboard,0
"also , i hate the keyboard - it feels really cheap .",NEG,hate,keyboard,0
"also , often , the device simply would not power on .",NEG,,device,1
"also , secure os .",POS,secure,os,1
"also , the batterly life that is reported by industry affiliates is way off .",NEG,,batterly,1
"also , the batterly life that is reported by industry affiliates is way off .",NEG,,life,1
"Also , the keyboard is raised in one area , almost looking warped .",NEG,,keyboard,1
"also , the power button placement is not very good .",NEG,good,button,0
"also , the power button placement is not very good .",NEG,good,power,0
"also , the power button placement is not very good .",NEG,not,button,0
"also , the power button placement is not very good .",NEG,not,power,0
"also , the power button placement is not very good .",NEG,very,button,0
"also , the power button placement is not very good .",NEG,very,power,0
"Also , to my pleasant surprise , there is also an internal empty M.2 slot albeit SSD and not NVMe .",POS,surprise,empty,0
"Also , to my pleasant surprise , there is also an internal empty M.2 slot albeit SSD and not NVMe .",POS,surprise,m.2,0
"Also , to my pleasant surprise , there is also an internal empty M.2 slot albeit SSD and not NVMe .",POS,surprise,slot,0
also audio is pretty decent .,POS,decent,audio,0
"also battery life is max 8 hours , not 10 .",NEG,,battery,1
"also battery life is max 8 hours , not 10 .",NEG,,life,1
"also it ' s not a true ssd drive in there but emmc , which makes a difference .",NEG,,drive,1
"also it ' s not a true ssd drive in there but emmc , which makes a difference .",NEG,,ssd,1
also love that access to the hd / ssd and ram slots is really easy .,POS,easy,ram,0
also love that access to the hd / ssd and ram slots is really easy .,POS,easy,slots,0
also love that access to the hd / ssd and ram slots is really easy .,POS,love,/,0
also love that access to the hd / ssd and ram slots is really easy .,POS,love,hd,0
also love that access to the hd / ssd and ram slots is really easy .,POS,love,ssd,0
also on this model the ssd is not replaceable .,NEG,not,ssd,0
also on this model the ssd is not replaceable .,NEG,replaceable,ssd,0
also tech support gave incorrect product info !,NEG,,support,1
also tech support gave incorrect product info !,NEG,,tech,1
also the battery life is great and lasts me an entire day ( i ' m usually on it all day too ),POS,great,battery,0
also the battery life is great and lasts me an entire day ( i ' m usually on it all day too ),POS,great,life,0
Also the battery life on it is only a couple of hours .,NEG,,battery,1
Also the battery life on it is only a couple of hours .,NEG,,life,1
also the case design is sort of rounded at both sides - a minor issue but it makes the device pop open in my purse and detracts from the ` ` feel ` ` of the device by making it feel a lot thicker than it actually is .,NEG,,case,1
Also the computer is super light .,POS,light,computer,0
Also the computer is super light .,POS,Super,computer,0
"also upon turning it on , i got a blue screen .",NEG,,,1
"although it can be a little slow at times , overall it runs great , and can run most popular games at a decent fps on medium settings .",NEG,slow,,0
"although it can be a little slow at times , overall it runs great , and can run most popular games at a decent fps on medium settings .",POS,great,,0
"although lightweight and less expensive , the lack of sensitivity of the touchpad makes using this with ease kind of frustrating .",NEG,frustrating,touchpad,0
"although lightweight and less expensive , the lack of sensitivity of the touchpad makes using this with ease kind of frustrating .",POS,expensive,touchpad,0
"although lightweight and less expensive , the lack of sensitivity of the touchpad makes using this with ease kind of frustrating .",POS,less,touchpad,0
"although lightweight and less expensive , the lack of sensitivity of the touchpad makes using this with ease kind of frustrating .",POS,lightweight,touchpad,0
"although the sound is not that good , this device replaced my ipad and i have never missed it !",POS,,device,1
"aluminum outer body , usb c charging from either side of the chrombooke , backit keyboard , nice screen resolution and fast processor .",POS,fast,processor,1
"am i just unlucky , or was this a bad batch ?",NEG,bad,,0
"am i just unlucky , or was this a bad batch ?",NEG,unlucky,,0
Amazing .,POS,Amazing,,0
"amazing battery life , i could go on .",POS,amazing,battery,0
"amazing battery life , i could go on .",POS,amazing,life,0
Amazing great one !,POS,Amazing,,0
Amazing great one !,POS,Great,,0
Amazing nothing wrong with it at all !,POS,,,1
"amazon , as well as the google suite of docs , sheets , slides , and photos work great .",POS,great,amazon,0
"amazon , as well as the google suite of docs , sheets , slides , and photos work great .",POS,great,google,0
"amazon , as well as the google suite of docs , sheets , slides , and photos work great .",POS,great,suite,0
amazon gave me the option of returning for refund or trying to have it repaired .,NEU,,amazon,1
amazon is 2 - day shipping me a replacement .,NEU,,amazon,1
amd a12 processor is quite fast when loading everything from an ssd .,POS,fast,a12,0
amd a12 processor is quite fast when loading everything from an ssd .,POS,fast,amd,0
amd a12 processor is quite fast when loading everything from an ssd .,POS,fast,processor,0
"an awesome product , well built - well worth your time and money .",POS,awesome,product,0
"an awesome product , well built - well worth your time and money .",POS,built,product,0
"an awesome product , well built - well worth your time and money .",POS,well,product,0
"an awesome product , well built - well worth your time and money .",POS,worth,product,0
an unexpected benefit for me has been the iphone / mbp integration .,POS,benefit,/,0
an unexpected benefit for me has been the iphone / mbp integration .,POS,benefit,integration,0
an unexpected benefit for me has been the iphone / mbp integration .,POS,benefit,iphone,0
an unexpected benefit for me has been the iphone / mbp integration .,POS,benefit,mbp,0
and apparently amazon is experiencing a supply shortage because my replacement isn ' t expected until sometime between jan 11th to feb 5th !,NEG,,amazon,1
"and because of the constant usage of higher brightness , the battery does drain faster .",NEG,faster,battery,0
and easy to carry .,POS,Easy,,0
"and even with all of the new competition hitting the market with higher price points , the c302 still offers the best premium chrome os experience at a respectable price .",POS,best,chrome,0
"and even with all of the new competition hitting the market with higher price points , the c302 still offers the best premium chrome os experience at a respectable price .",POS,best,os,0
"and even with all of the new competition hitting the market with higher price points , the c302 still offers the best premium chrome os experience at a respectable price .",POS,premium,chrome,0
"and even with all of the new competition hitting the market with higher price points , the c302 still offers the best premium chrome os experience at a respectable price .",POS,premium,os,0
"and even with all of the new competition hitting the market with higher price points , the c302 still offers the best premium chrome os experience at a respectable price .",POS,respectable,c302,0
"and i genuinely believed in acer , but first i had a lot of issues setting up the computer and after hours of customer service help the touch pad did n ' t even work .",NEG,,pad,1
"and i genuinely believed in acer , but first i had a lot of issues setting up the computer and after hours of customer service help the touch pad did n ' t even work .",NEG,,touch,1
"and if you ' re concerned about the system , i would tell you that as a person who has never used a macbook before actually buying it , do not worry you will get used to it in no time as i did .",POS,not,system,0
"and if you ' re concerned about the system , i would tell you that as a person who has never used a macbook before actually buying it , do not worry you will get used to it in no time as i did .",POS,worry,system,0
and it was a very good price .,POS,good,,0
"and just like that , i realized that i can use my studio desktop wherever i want , whenever i want .",NEU,,desktop,1
"and just like that , i realized that i can use my studio desktop wherever i want , whenever i want .",NEU,,studio,1
"and just now , the computer says it is plugged in but not charging .",NEG,,computer,1
and not buy any asus product again,NEG,,asus,1
and not buy any asus product again,NEG,,product,1
"And now I can ' t get the support website to give me an RMA because it is coded so poorly ( Privacy Badger counts 24 trackers running on it , but password reset doesn ' t work ) .",NEG,poorly,support,0
"And now I can ' t get the support website to give me an RMA because it is coded so poorly ( Privacy Badger counts 24 trackers running on it , but password reset doesn ' t work ) .",NEG,poorly,website,0
"and since i do a lot of photos for work , the google environment makes inserting photos into docs a breeze .",POS,,environment,1
"and since i do a lot of photos for work , the google environment makes inserting photos into docs a breeze .",POS,,google,1
"and the backlit keyboard has a very good feel , and great key ` ` travel . ` `",POS,good,backlit,0
"and the backlit keyboard has a very good feel , and great key ` ` travel . ` `",POS,good,keyboard,0
"and the backlit keyboard has a very good feel , and great key ` ` travel . ` `",POS,great,backlit,0
"and the backlit keyboard has a very good feel , and great key ` ` travel . ` `",POS,great,keyboard,0
and the blue mail email app handles my multiple emails from multiple domains .,POS,,app,1
and the blue mail email app handles my multiple emails from multiple domains .,POS,,blue,1
and the blue mail email app handles my multiple emails from multiple domains .,POS,,email,1
and the blue mail email app handles my multiple emails from multiple domains .,POS,,mail,1
and the chromebook does not go to sleep or otherwise shut off .,NEG,,chromebook,1
and the google play store is chock - full of great apps and games .,POS,great,apps,1
and the google play store is chock - full of great apps and games .,POS,great,google,1
and the google play store is chock - full of great apps and games .,POS,great,play,1
and the google play store is chock - full of great apps and games .,POS,great,store,1
And the laptop its self is not the best idea to buy because it has trouble find wifi and the system of the macs are broke because of how the Apple Store are not inventing it properly,NEG,,laptop,1
And the laptop its self is not the best idea to buy because it has trouble find wifi and the system of the macs are broke because of how the Apple Store are not inventing it properly,NEG,,system,1
And the light weight ( < 4lbs ) and long battery life are wonderful if you like to carry it around .,POS,light,,0
And the light weight ( < 4lbs ) and long battery life are wonderful if you like to carry it around .,POS,long,battery,0
And the light weight ( < 4lbs ) and long battery life are wonderful if you like to carry it around .,POS,long,life,0
And the light weight ( < 4lbs ) and long battery life are wonderful if you like to carry it around .,POS,wonderful,battery,0
And the light weight ( < 4lbs ) and long battery life are wonderful if you like to carry it around .,POS,wonderful,life,0
And the light weight ( < 4lbs ) and long battery life are wonderful if you like to carry it around .,POS,wonderful,,0
and the price is excellent for what you get .,POS,excellent,,0
and the screen was changing like creazy .,NEG,creazy,screen,0
and the worst customer service ever !,NEG,worst,customer,0
and the worst customer service ever !,NEG,worst,service,0
and when it did work it was very slow .,NEG,slow,,0
android ` ` the computer will recognize your cellphone ` ` system never works .,NEG,,system,1
android apps from google play also running well with latest chrome update .,POS,well,android,0
android apps from google play also running well with latest chrome update .,POS,well,apps,0
"android aspect is no longer ` ` beta , ` ` and gotten / still getting better .",POS,better,android,0
"android is running flawlessly so far , barring one minor incident with sound on clash of clans ( which went away on reboot ) .",POS,flawlessly,android,0
another expensive & poorly executed samsung product .,NEG,expensive,product,0
another expensive & poorly executed samsung product .,NEG,expensive,samsung,0
another expensive & poorly executed samsung product .,NEG,poorly,product,0
another expensive & poorly executed samsung product .,NEG,poorly,samsung,0
another little thing is the speaker isn ' t loud .,NEG,,speaker,1
"another star off for android app support , which simply isn ' t ready for prime time .",NEG,,android,1
"another star off for android app support , which simply isn ' t ready for prime time .",NEG,,app,1
"another star off for android app support , which simply isn ' t ready for prime time .",NEG,,support,1
"another thing , it is much thinner than expected .",POS,thinner,,0
"Antiglare screen , nice bright to work long hours ...",POS,Nice,Screen,0
"anything that runs in a chrome browser on a desktop or laptop will run on a chromebook , and there are novel app - like extensions for almost anything else ( calculator apps , command lines , etc . )",POS,,chromebook,1
"anything that runs in a chrome browser on a desktop or laptop will run on a chromebook , and there are novel app - like extensions for almost anything else ( calculator apps , command lines , etc . )",POS,novel,'-,0
"anything that runs in a chrome browser on a desktop or laptop will run on a chromebook , and there are novel app - like extensions for almost anything else ( calculator apps , command lines , etc . )",POS,novel,app,0
"anything that runs in a chrome browser on a desktop or laptop will run on a chromebook , and there are novel app - like extensions for almost anything else ( calculator apps , command lines , etc . )",POS,novel,extensions,0
"anything that runs in a chrome browser on a desktop or laptop will run on a chromebook , and there are novel app - like extensions for almost anything else ( calculator apps , command lines , etc . )",POS,novel,like,0
"anyway , if you are contemplating buying one of these and they are still available , do it .",POS,,,1
"anyways , i am a bit sad that the ssd is a bit hidden and with very low memory , especially since i launched it and had to deal with half of it being full of bloatware ( btw , anyone who is looking for playing games on it , remember that the ssd will be faster and better at handling them , not the hard drive , all your programs and games should be installed to the ssd , all your files to the hard drive for those who don ' t know ) of course , with a little luck , that is fixable .",POS,fixable,ssd,0
"anyways , i am a bit sad that the ssd is a bit hidden and with very low memory , especially since i launched it and had to deal with half of it being full of bloatware ( btw , anyone who is looking for playing games on it , remember that the ssd will be faster and better at handling them , not the hard drive , all your programs and games should be installed to the ssd , all your files to the hard drive for those who don ' t know ) of course , with a little luck , that is fixable .",POS,luck,ssd,0
Apon arrival it did n't even work ( 08/05/2018 ) .,NEG,,,1
app game ( simpsons tapped out ) ( i know don ' t judge ) lags at every moment .,NEG,,app,1
app game ( simpsons tapped out ) ( i know don ' t judge ) lags at every moment .,NEG,,game,1
apparently apple isn ' t even trying anymore .,NEG,,apple,1
apparently there is some optimizations that google has done with the op1 and pixel that allow what is called instant ink .,POS,,google,1
"apple has always priced their hardware high , but you could always make an argument for the style , nice hardware and the unique osx experience .",POS,,,1
"apple has always priced their hardware high , but you could always make an argument for the style , nice hardware and the unique osx experience .",NEG,high,hardware,0
"apple has always priced their hardware high , but you could always make an argument for the style , nice hardware and the unique osx experience .",POS,nice,,0
"apple has always priced their hardware high , but you could always make an argument for the style , nice hardware and the unique osx experience .",POS,unique,osx,0
"apple should ashamed to be associated with this cheap , lousy , clearly inferior , plastic nightmare - but then again , maybe that is exactly what they do want , so profits soar .",NEG,ashamed,apple,0
"apple should ashamed to be associated with this cheap , lousy , clearly inferior , plastic nightmare - but then again , maybe that is exactly what they do want , so profits soar .",NEG,cheap,,0
"apple should ashamed to be associated with this cheap , lousy , clearly inferior , plastic nightmare - but then again , maybe that is exactly what they do want , so profits soar .",NEG,inferior,,0
"apple should ashamed to be associated with this cheap , lousy , clearly inferior , plastic nightmare - but then again , maybe that is exactly what they do want , so profits soar .",NEG,lousy,,0
apple should be embarrassed .,NEG,embarrassed,apple,0
apple told me that they ca n ' t order those screws so i basically threw my money away on this laptop .,NEG,,laptop,1
apple told me that they ca n ' t order those screws so i basically threw my money away on this laptop .,NEG,,,1
apple told me to upgrade it to just buy the new one when they release it .,NEG,,apple,1
apple used to make a wonderful product but my computer is now a useless paperweight until i have a new charger sent to me .,NEG,,charger,1
apple used to make a wonderful product but my computer is now a useless paperweight until i have a new charger sent to me .,NEG,useless,computer,0
apple used to make a wonderful product but my computer is now a useless paperweight until i have a new charger sent to me .,NEG,wonderful,apple,0
apps are glitchy .,NEG,glitchy,apps,0
apps have to close and be reopened to get them to a somewhat decent size .,NEG,,apps,1
apps open instantly and the ac wifi performance is very nice .,POS,instantly,apps,1
apps open instantly and the ac wifi performance is very nice .,POS,nice,ac,1
apps open instantly and the ac wifi performance is very nice .,POS,nice,wifi,1
"apps start very fast , graphics are much more responsive and capable when not being shared with chromeos and there are a number of ways you can tweak the ui / ux to your own liking .",POS,capable,graphics,1
"apps start very fast , graphics are much more responsive and capable when not being shared with chromeos and there are a number of ways you can tweak the ui / ux to your own liking .",POS,responsive,graphics,1
Arrived on time .,POS,,,1
"as a 5 - year chromebook veteran , i ' ve been waiting for this machine .",POS,,machine,1
As a chromebook it works beautifully but we could n't get remote support so we sent it back .,NEG,,support,1
As a chromebook it works beautifully but we could n't get remote support so we sent it back .,POS,beautifully,Chromebook,0
"as a computer , for typing and using internet in general , this computer is good .",POS,good,,0
"as a former google chrome ninja , i can tell you that this chromebook is the culmination of the intent and desire for this platform .",POS,,chromebook,1
as a refurbished item it was indistinguishable from a new item .,POS,,item,1
as everyone else says ; the keyboard is not backlit .,NEG,,keyboard,1
as expected from apple !,POS,,apple,1
"as far as a chromebook device this is the chromebook to get in early 2017 , and worth every bit of the $ 499 price tag imho .",POS,worth,chromebook,0
"as far as a chromebook device this is the chromebook to get in early 2017 , and worth every bit of the $ 499 price tag imho .",POS,worth,device,0
"as far as a chromebook device this is the chromebook to get in early 2017 , and worth every bit of the $ 499 price tag imho .",POS,worth,,0
"As far as I can tell , despite be very explicit about what 's wrong with my laptop , their customer serivce reps are not super tech saavy , nor do they document much for the service rep .",NEG,,customer,1
"As far as I can tell , despite be very explicit about what 's wrong with my laptop , their customer serivce reps are not super tech saavy , nor do they document much for the service rep .",NEG,,reps,1
"As far as I can tell , despite be very explicit about what 's wrong with my laptop , their customer serivce reps are not super tech saavy , nor do they document much for the service rep .",NEG,,serivce,1
"as for software , chromeos is a decent thin - client operating system which can do more than most people think .",POS,decent,chromeos,0
"as for the asus , it is a wonderful laptop .",POS,wonderful,asus,0
"as for the asus , it is a wonderful laptop .",POS,wonderful,laptop,0
"as i bought 13 inch model , it is very portable .",POS,portable,model,1
"As it is very light , it 's rather flimsy .",NEG,flimsy,,0
as it turned out the thunderbolt ports are of no use .,NEG,,ports,1
as it turned out the thunderbolt ports are of no use .,NEG,,thunderbolt,1
"as of now , highly recommended refurbished products",POS,recommended,products,0
"as of the time of writing , the audio drivers are still not working , but i typically don ' t care for that anyways .",NEG,,audio,1
"as of the time of writing , the audio drivers are still not working , but i typically don ' t care for that anyways .",NEG,,drivers,1
"as of this writing , the computer ' s dedicated video card is completely non - functional , the computer routinely switches off in the middle of executing a process , and i can ' t even use the hdmi out port .",NEG,,computer,1
"as of this writing , the computer ' s dedicated video card is completely non - functional , the computer routinely switches off in the middle of executing a process , and i can ' t even use the hdmi out port .",NEG,,hdmi,1
"as of this writing , the computer ' s dedicated video card is completely non - functional , the computer routinely switches off in the middle of executing a process , and i can ' t even use the hdmi out port .",NEG,,out,1
"as of this writing , the computer ' s dedicated video card is completely non - functional , the computer routinely switches off in the middle of executing a process , and i can ' t even use the hdmi out port .",NEG,,port,1
"as of this writing , the computer ' s dedicated video card is completely non - functional , the computer routinely switches off in the middle of executing a process , and i can ' t even use the hdmi out port .",NEG,'-,',1
"as of this writing , the computer ' s dedicated video card is completely non - functional , the computer routinely switches off in the middle of executing a process , and i can ' t even use the hdmi out port .",NEG,'-,card,1
"as of this writing , the computer ' s dedicated video card is completely non - functional , the computer routinely switches off in the middle of executing a process , and i can ' t even use the hdmi out port .",NEG,'-,computer,1
"as of this writing , the computer ' s dedicated video card is completely non - functional , the computer routinely switches off in the middle of executing a process , and i can ' t even use the hdmi out port .",NEG,'-,dedicated,1
"as of this writing , the computer ' s dedicated video card is completely non - functional , the computer routinely switches off in the middle of executing a process , and i can ' t even use the hdmi out port .",NEG,'-,s,1
"as of this writing , the computer ' s dedicated video card is completely non - functional , the computer routinely switches off in the middle of executing a process , and i can ' t even use the hdmi out port .",NEG,'-,video,1
"as of this writing , the computer ' s dedicated video card is completely non - functional , the computer routinely switches off in the middle of executing a process , and i can ' t even use the hdmi out port .",NEG,functional,',1
"as of this writing , the computer ' s dedicated video card is completely non - functional , the computer routinely switches off in the middle of executing a process , and i can ' t even use the hdmi out port .",NEG,functional,card,1
"as of this writing , the computer ' s dedicated video card is completely non - functional , the computer routinely switches off in the middle of executing a process , and i can ' t even use the hdmi out port .",NEG,functional,computer,1
"as of this writing , the computer ' s dedicated video card is completely non - functional , the computer routinely switches off in the middle of executing a process , and i can ' t even use the hdmi out port .",NEG,functional,dedicated,1
"as of this writing , the computer ' s dedicated video card is completely non - functional , the computer routinely switches off in the middle of executing a process , and i can ' t even use the hdmi out port .",NEG,functional,s,1
"as of this writing , the computer ' s dedicated video card is completely non - functional , the computer routinely switches off in the middle of executing a process , and i can ' t even use the hdmi out port .",NEG,functional,video,1
"as of this writing , the computer ' s dedicated video card is completely non - functional , the computer routinely switches off in the middle of executing a process , and i can ' t even use the hdmi out port .",NEG,non,',1
"as of this writing , the computer ' s dedicated video card is completely non - functional , the computer routinely switches off in the middle of executing a process , and i can ' t even use the hdmi out port .",NEG,non,card,1
"as of this writing , the computer ' s dedicated video card is completely non - functional , the computer routinely switches off in the middle of executing a process , and i can ' t even use the hdmi out port .",NEG,non,computer,1
"as of this writing , the computer ' s dedicated video card is completely non - functional , the computer routinely switches off in the middle of executing a process , and i can ' t even use the hdmi out port .",NEG,non,dedicated,1
"as of this writing , the computer ' s dedicated video card is completely non - functional , the computer routinely switches off in the middle of executing a process , and i can ' t even use the hdmi out port .",NEG,non,s,1
"as of this writing , the computer ' s dedicated video card is completely non - functional , the computer routinely switches off in the middle of executing a process , and i can ' t even use the hdmi out port .",NEG,non,video,1
"as of today , they can not give me a date on the return of my chromebook .",NEG,,,1
as other reviews have mentioned - its a bit heavier than expected for such a slim frame .,NEG,heavier,,0
"as others have already reported , the headphone jack produces extremely weak volume , even at max .",NEG,,headphone,1
"as others have already reported , the headphone jack produces extremely weak volume , even at max .",NEG,,jack,1
"as others have noted , the backspace key is small .",NEG,small,backspace,0
"as others have noted , the backspace key is small .",NEG,small,key,0
"as others have said , the only downside is the slow 5400 rpm 1 tb hard drive .",NEG,slow,drive,0
"as others have said , the only downside is the slow 5400 rpm 1 tb hard drive .",NEG,slow,hard,0
"As soon as a complete testing it , wil upgrade the RAM .",NEG,,RAM,1
"as soon as i turned on the computer , it froze as i tried to sync information .",NEG,,computer,1
"as the hours in your day wind down , they will tell you to go here and there , call you back , ultimately to find out that , ` ` i ' m sorry but we do not cover that ` ` .",NEG,,,1
as usual amazon was great about returning it .,POS,great,amazon,0
"as you can see , the cable is active , but the ` ` power led ` ` has never had any color .",NEG,,led,1
"as you can see , the cable is active , but the ` ` power led ` ` has never had any color .",NEG,,power,1
"as you can see , the cable is active , but the ` ` power led ` ` has never had any color .",NEU,active,cable,1
"aside from that , it ' s a functioning web browser .",POS,functioning,browser,0
"aside from that , it ' s a functioning web browser .",POS,functioning,web,0
"aside from that , laptop seems fine .",POS,fine,laptop,0
"aside from the larger capacity , it hasn ' t lived up to some of the other hardware i ' ve used .",NEG,,,1
"ASUS , should be made aware of the sub par service at this facility , ACS Technology Solutions .",NEG,,ACS,1
"ASUS , should be made aware of the sub par service at this facility , ACS Technology Solutions .",NEG,,ASUS,1
"ASUS , should be made aware of the sub par service at this facility , ACS Technology Solutions .",NEG,,Solutions,1
"ASUS , should be made aware of the sub par service at this facility , ACS Technology Solutions .",NEG,,Technology,1
asus customer service sucks .,NEG,sucks,asus,0
asus customer service sucks .,NEG,sucks,customer,0
asus customer service sucks .,NEG,sucks,service,0
asus customer support was through chat and cumbersome .,NEG,cumbersome,asus,1
asus customer support was through chat and cumbersome .,NEG,cumbersome,customer,1
asus customer support was through chat and cumbersome .,NEG,cumbersome,support,1
asus has definitely broadened the flexibility and usefulness of this niche .,POS,,asus,1
asus has not responded to numerous request for an update of the status of repair .,NEG,,asus,1
asus hit all the right notes on this one .,POS,,asus,1
asus is a great computer company .,POS,great,asus,0
asus is a great computer company .,POS,great,company,0
asus is a great computer company .,POS,great,computer,0
"ASUS is very good quality as always , the only problem with this computer is the hard drive is not SSD , even you want to pay more its still have 1000G HDD .",NEG,,drive,1
"ASUS is very good quality as always , the only problem with this computer is the hard drive is not SSD , even you want to pay more its still have 1000G HDD .",NEG,,hard,1
"ASUS is very good quality as always , the only problem with this computer is the hard drive is not SSD , even you want to pay more its still have 1000G HDD .",POS,good,ASUS,0
"ASUS is very good quality as always , the only problem with this computer is the hard drive is not SSD , even you want to pay more its still have 1000G HDD .",POS,good,quality,0
asus support is horrible .,NEG,horrible,asus,0
asus support is horrible .,NEG,horrible,support,0
asus support is responsive but ineffective .,POS,ineffective,asus,0
asus support is responsive but ineffective .,POS,ineffective,support,0
